13.407036304473877	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 236	Green: 126	Blue: 67	
13.433342456817627	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 236	Green: 126	Blue: 67	
13.457203149795532	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 235	Green: 125	Blue: 69	
13.487697124481201	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 235	Green: 126	Blue: 69	
13.513516187667847	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 235	Green: 128	Blue: 68	
13.537834644317627	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 235	Green: 126	Blue: 68	
13.563549280166626	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 236	Green: 126	Blue: 69	
14.743355751037598	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 81	Green: 43	Blue: 19	
14.76792025566101	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 83	Green: 41	Blue: 19	
14.793088674545288	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 83	Green: 42	Blue: 19	
14.817046165466309	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 79	Green: 42	Blue: 18	
14.843091249465942	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 79	Green: 40	Blue: 18	
14.869019746780396	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 80	Green: 41	Blue: 17	
14.905262470245361	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 81	Green: 40	Blue: 18	
14.93857192993164	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 78	Green: 38	Blue: 16	
14.970492839813232	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 78	Green: 35	Blue: 17	
15.005651473999023	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 76	Green: 39	Blue: 17	
15.031818866729736	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 77	Green: 35	Blue: 17	
15.058090925216675	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 78	Green: 38	Blue: 18	
15.088143587112427	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 79	Green: 37	Blue: 20	
15.115042686462402	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 79	Green: 37	Blue: 20	
15.139880418777466	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 79	Green: 38	Blue: 19	
15.165002584457397	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 81	Green: 39	Blue: 20	
15.188267469406128	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 81	Green: 38	Blue: 19	
15.213872194290161	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 81	Green: 38	Blue: 18	
15.237525463104248	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 79	Green: 38	Blue: 18	
15.26268720626831	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 80	Green: 38	Blue: 20	
15.286157131195068	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 79	Green: 38	Blue: 22	
15.311344861984253	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 78	Green: 37	Blue: 19	
15.335978507995605	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 79	Green: 36	Blue: 20	
15.360611200332642	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 79	Green: 38	Blue: 19	
15.38560962677002	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 79	Green: 38	Blue: 19	
15.410303115844727	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 80	Green: 39	Blue: 21	
15.43464183807373	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 84	Green: 39	Blue: 20	
15.459325551986694	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 85	Green: 40	Blue: 21	
15.487341403961182	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 88	Green: 44	Blue: 20	
15.513783693313599	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 91	Green: 42	Blue: 21	
15.537685871124268	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 92	Green: 45	Blue: 22	
15.563416719436646	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 92	Green: 44	Blue: 21	
15.587709188461304	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 91	Green: 44	Blue: 20	
15.612710952758789	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 89	Green: 43	Blue: 21	
15.637352228164673	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 88	Green: 43	Blue: 19	
15.662534713745117	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 87	Green: 41	Blue: 20	
15.686352729797363	(-0.0763, ',', 0.0053, ',', 0.1332)	-364	142	-139	Red: 85	Green: 42	Blue: 19	
27.300390005111694	(0.0335, ',', 0.0687, ',', 0.1332)	-116	142	-139	Red: 10	Green: 44	Blue: 29	
27.326170921325684	(0.0335, ',', 0.0687, ',', 0.1332)	-116	142	-139	Red: 10	Green: 45	Blue: 30	
